Ionic Liquid,Cation,Anion,Viscosity (Pa.s),Viscosity (mPa.s),ln_visc,Cation-SMILES,Anion-SMILES,IL_SMILES,Temp (K),Pressure (kPa),MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
N-methyl-N-propylmorpholinium N-acetyl-L-leucinate,N-methyl-N-propylmorpholinium,N-acetyl-L-leucinate,16.2,16200,9.692766521,CCC[N+]1(C)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,CCC[N+]1(C)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-methyl-N-propylmorpholinium N-acetyl-L-leucinate,N-methyl-N-propylmorpholinium,N-acetyl-L-leucinate,8,8000,8.987196821,CCC[N+]1(C)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,CCC[N+]1(C)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-methyl-N-propylmorpholinium N-acetyl-L-leucinate,N-methyl-N-propylmorpholinium,N-acetyl-L-leucinate,4.209,4209,8.344980369,CCC[N+]1(C)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,CCC[N+]1(C)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-methyl-N-propylmorpholinium N-acetyl-L-leucinate,N-methyl-N-propylmorpholinium,N-acetyl-L-leucinate,2.34,2340,7.757906208,CCC[N+]1(C)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,CCC[N+]1(C)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-methyl-N-propylmorpholinium N-acetyl-L-leucinate,N-methyl-N-propylmorpholinium,N-acetyl-L-leucinate,1.358,1358,7.213768308,CCC[N+]1(C)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,CCC[N+]1(C)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-alaninate,N-butyl-N-methylmorpholinium,N-acetyl-L-alaninate,11.5,11500,9.350102314,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-alaninate,N-butyl-N-methylmorpholinium,N-acetyl-L-alaninate,5.869,5869,8.677439541,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-alaninate,N-butyl-N-methylmorpholinium,N-acetyl-L-alaninate,3.156,3156,8.057060682,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-alaninate,N-butyl-N-methylmorpholinium,N-acetyl-L-alaninate,1.796,1796,7.493317249,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-alaninate,N-butyl-N-methylmorpholinium,N-acetyl-L-alaninate,1.07,1070,6.975413927,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-valinate,N-butyl-N-methylmorpholinium,N-acetyl-L-valinate,10,10000,9.210340372,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-valinate,N-butyl-N-methylmorpholinium,N-acetyl-L-valinate,4.866,4866,8.490027523,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-valinate,N-butyl-N-methylmorpholinium,N-acetyl-L-valinate,2.671,2671,7.890208213,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-valinate,N-butyl-N-methylmorpholinium,N-acetyl-L-valinate,1.451,1451,7.280008253,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-valinate,N-butyl-N-methylmorpholinium,N-acetyl-L-valinate,0.886,886,6.786716951,C[N+]1(CCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C14H28N2O4,14,28,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-leucinate,N-butyl-N-methylmorpholinium,N-acetyl-L-leucinate,24.2,24200,10.09410791,C[N+]1(CCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C17H34N2O4,17,34,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-leucinate,N-butyl-N-methylmorpholinium,N-acetyl-L-leucinate,12,12000,9.392661929,C[N+]1(CCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C17H34N2O4,17,34,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-leucinate,N-butyl-N-methylmorpholinium,N-acetyl-L-leucinate,6.3,6300,8.748304912,C[N+]1(CCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C17H34N2O4,17,34,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-leucinate,N-butyl-N-methylmorpholinium,N-acetyl-L-leucinate,3.502,3502,8.161089513,C[N+]1(CCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C17H34N2O4,17,34,2,4,0,0,0,0,0,0
N-butyl-N-methylmorpholinium N-acetyl-L-leucinate,N-butyl-N-methylmorpholinium,N-acetyl-L-leucinate,2.037,2037,7.619233416,C[N+]1(CCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C17H34N2O4,17,34,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-alaninate,N-hexyl-N-methylmorpholinium,N-acetyl-L-alaninate,14.9,14900,9.609116492,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-alaninate,N-hexyl-N-methylmorpholinium,N-acetyl-L-alaninate,8.6,8600,9.059517482,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-alaninate,N-hexyl-N-methylmorpholinium,N-acetyl-L-alaninate,5.307,5307,8.576781983,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-alaninate,N-hexyl-N-methylmorpholinium,N-acetyl-L-alaninate,3.21,3210,8.074026216,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-alaninate,N-hexyl-N-methylmorpholinium,N-acetyl-L-alaninate,1.756,1756,7.470793774,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-valinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-valinate,12.9,12900,9.46498259,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-valinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-valinate,6.9,6900,8.839276691,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-valinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-valinate,3.632,3632,8.19753874,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-valinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-valinate,2.113,2113,7.655864018,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-valinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-valinate,1.238,1238,7.121252453,C[N+]1(CCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C16H32N2O4,16,32,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-alaninate,N-methyl-N-octylmorpholinium,N-acetyl-L-alaninate,24.9,24900,10.12262308,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-alaninate,N-methyl-N-octylmorpholinium,N-acetyl-L-alaninate,16.2,16200,9.692766521,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-alaninate,N-methyl-N-octylmorpholinium,N-acetyl-L-alaninate,9.7,9700,9.179881164,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-alaninate,N-methyl-N-octylmorpholinium,N-acetyl-L-alaninate,5.648,5648,8.639056779,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-alaninate,N-methyl-N-octylmorpholinium,N-acetyl-L-alaninate,3.409,3409,8.134174272,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-valinate,N-methyl-N-octylmorpholinium,N-acetyl-L-valinate,27.1,27100,10.20728901,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,298.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-valinate,N-methyl-N-octylmorpholinium,N-acetyl-L-valinate,16,16000,9.680344001,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-valinate,N-methyl-N-octylmorpholinium,N-acetyl-L-valinate,7.5,7500,8.9226583,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-valinate,N-methyl-N-octylmorpholinium,N-acetyl-L-valinate,3.887,3887,8.265392931,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-methyl-N-octylmorpholinium N-acetyl-L-valinate,N-methyl-N-octylmorpholinium,N-acetyl-L-valinate,2.322,2322,7.750184162,C[N+]1(CCCCCCCC)CCOCC1,C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCCCC)CCOCC1.C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C18H36N2O4,18,36,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-leucinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-leucinate,39.4,39400,10.5815211,C[N+]1(CCCCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,303.15,101.325,C19H38N2O4,19,38,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-leucinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-leucinate,18.7,18700,9.836278803,C[N+]1(CCCCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,308.15,101.325,C19H38N2O4,19,38,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-leucinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-leucinate,9.5,9500,9.159047078,C[N+]1(CCCCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,313.15,101.325,C19H38N2O4,19,38,2,4,0,0,0,0,0,0
N-hexyl-N-methylmorpholinium N-acetyl-L-leucinate,N-hexyl-N-methylmorpholinium,N-acetyl-L-leucinate,5.16,5160,8.548691858,C[N+]1(CCCCCC)CCOCC1,CC(C)C[C@@H](C(=O)[O-])NC(=O)C,C[N+]1(CCCCCC)CCOCC1.CC(C)C[C@@H](C(=O)[O-])NC(=O)C,318.15,101.325,C19H38N2O4,19,38,2,4,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.176,176,5.170483995,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,298.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.106,106,4.663439094,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,308.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.0683,68.3,4.223909767,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,318.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.0474,47.4,3.858622229,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,328.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.0337,33.7,3.517497837,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,338.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.0248,24.8,3.210843653,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,348.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.0192,19.2,2.954910279,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,358.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium dicyanamide,N-ethyl-N-methylmorpholinium,dicyanamide,0.0156,15.6,2.747270914,C[N+]1(CC)CCOCC1,C(=[N-])=NC#N,C[N+]1(CC)CCOCC1.C(=[N-])=NC#N,368.15,101.325,C9H16N4O,9,16,4,1,0,0,0,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.37,370,5.913503006,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,298.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.274,274,5.613128106,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,303.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.209,209,5.342334252,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,308.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.1615,161.5,5.084505143,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,313.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.1271,127.1,4.844974178,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,318.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.1026,102.6,4.630837933,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,323.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.0825,82.5,4.412798293,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,328.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.0677,67.7,4.21508618,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,333.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.0561,56.1,4.027135813,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,338.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.04722,47.22,3.854817532,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,343.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.04024,40.24,3.694861526,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,348.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.03431,34.31,3.535436857,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,353.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
4-hexyl-4-methylmorpholinium bis(fluorosulfonyl)imide,4-hexyl-4-methylmorpholinium,bis(fluorosulfonyl)imide,0.02811,28.11,3.336125385,C[N+]1(CCCCCC)CCOCC1,[N-](S(=O)(=O)F)S(=O)(=O)F,C[N+]1(CCCCCC)CCOCC1.[N-](S(=O)(=O)F)S(=O)(=O)F,358.15,101.325,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
N-ethyl-N-methylmorpholinium glycolate,N-ethyl-N-methylmorpholinium,glycolate,2.5,2500,7.824046011,C[N+]1(CC)CCOCC1,OCC([O-])=O,C[N+]1(CC)CCOCC1.OCC([O-])=O,318.15,100,C9H19NO4,9,19,1,4,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium glycolate,N-ethyl-N-methylmorpholinium,glycolate,1.799,1799,7.494986234,C[N+]1(CC)CCOCC1,OCC([O-])=O,C[N+]1(CC)CCOCC1.OCC([O-])=O,323.15,100,C9H19NO4,9,19,1,4,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium glycolate,N-ethyl-N-methylmorpholinium,glycolate,1.155,1155,7.051855623,C[N+]1(CC)CCOCC1,OCC([O-])=O,C[N+]1(CC)CCOCC1.OCC([O-])=O,328.15,100,C9H19NO4,9,19,1,4,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium glycolate,N-ethyl-N-methylmorpholinium,glycolate,0.85,850,6.745236349,C[N+]1(CC)CCOCC1,OCC([O-])=O,C[N+]1(CC)CCOCC1.OCC([O-])=O,333.15,100,C9H19NO4,9,19,1,4,0,0,0,0,0,0
N-ethyl-N-methylmorpholinium glycolate,N-ethyl-N-methylmorpholinium,glycolate,0.666,666,6.501289671,C[N+]1(CC)CCOCC1,OCC([O-])=O,C[N+]1(CC)CCOCC1.OCC([O-])=O,338.15,100,C9H19NO4,9,19,1,4,0,0,0,0,0,0
